farm_id,state,farm_size,contract_type,sale_type,chick_count,feed_consumed_kg,mortality_count,contract_duration,price_per_bird_inr,total_revenue,total_cost,estimated_profit,mortality_rate,feed_efficiency,revenue_per_bird,profit_per_bird,duration_efficiency,risk_label,farm_score,approval
F1038,Andhra Pradesh,Medium,Layer,Retail,12796,41332.9,527,140,209.5,2625463.03,1867602.02,901922.63,0.0412,3.2301,205.18,70.48,6442.3,Low,78.0,Approve
F1039,Uttarakhand,Small,Breeder,Wholesale,3541,15125.2,176,47,195.56,675195.32,539391.42,122938.19,0.0497,4.2714,190.68,34.72,2615.71,Low,46.4,Approve
F1040,Odisha,Small,Broiler,Retail,5694,16938.7,336,85,215.79,1192426.56,743394.07,498418.43,0.059,2.9748,209.42,87.53,5863.75,Low,85.0,Approve
F1041,Arunachal Pradesh,Medium,Layer,Export,7156,21569.1,1034,64,229.97,1526768.66,913739.58,664061.41,0.1445,3.0141,213.36,92.8,10375.96,Medium,73.6,Revise
F1042,Telangana,Medium,Broiler,Wholesale,8176,36502.2,546,163,191.13,1510512.33,1448770.71,109732.0,0.0668,4.4646,184.75,13.42,673.2,Medium,34.7,Revise
F1043,Karnataka,Small,Broiler,Wholesale,6363,25105.4,239,147,257.83,1609634.34,1036755.2,476733.56,0.0376,3.9455,252.97,74.92,3243.09,Low,64.9,Approve
F1044,Maharashtra,Medium,Broiler,Retail,6048,25641.8,339,55,215.46,1266506.04,925655.6,349660.47,0.0561,4.2397,209.41,57.81,6357.46,Low,52.0,Approve
F1045,Uttarakhand,Large,Layer,Retail,13716,45967.3,3848,90,255.84,3016798.79,1916536.6,1158645.49,0.2805,3.3514,219.95,84.47,12873.84,High,49.8,Reject
F1046,West Bengal,Medium,Broiler,Wholesale,10096,39879.4,1077,117,190.77,1823260.24,1592143.6,393294.44,0.1067,3.95,180.59,38.96,3361.49,Low,46.1,Approve
F1047,Sikkim,Small,Layer,Wholesale,5958,22701.2,378,44,241.38,1392499.42,843931.2,555520.25,0.0634,3.8102,233.72,93.24,12625.46,Low,68.6,Approve
F1048,Odisha,Small,Layer,Wholesale,4572,17489.5,478,120,229.41,994014.86,710905.0,336884.46,0.1045,3.8253,217.41,73.68,2807.37,Low,57.7,Approve
F1049,Tamil Nadu,Large,Broiler,Wholesale,9420,37306.1,674,61,245.61,2230756.08,1393888.87,671069.77,0.0715,3.9603,236.81,71.24,11001.14,Low,58.9,Approve
F1050,Arunachal Pradesh,Small,Layer,Wholesale,4767,18010.3,180,169,228.05,1066519.11,777798.47,250511.59,0.0378,3.7781,223.73,52.55,1482.32,Low,62.7,Approve
F1051,Odisha,Large,Broiler,Retail,10941,38615.2,1797,162,257.03,2581104.55,1711685.2,926087.27,0.1642,3.5294,235.91,84.64,5716.59,Medium,58.2,Revise
F1052,Punjab,Medium,Broiler,Wholesale,13944,45583.9,841,93,230.15,3112491.32,1930586.6,1248883.88,0.0603,3.2691,223.21,89.56,13428.86,Low,79.3,Approve
F1053,Sikkim,Large,Layer,Retail,15705,64494.0,3494,115,242.77,3388548.67,2525198.0,741918.37,0.2225,4.1066,215.76,47.24,6451.46,High,28.8,Reject
F1054,Sikkim,Medium,Broiler,Export,12398,39483.5,1254,74,250.21,2945114.65,1651639.58,1434215.09,0.1011,3.1847,237.55,115.68,19381.28,Low,77.9,Approve
F1055,Arunachal Pradesh,Large,Layer,Wholesale,9600,38179.2,698,64,237.17,2193972.54,1429169.07,746426.76,0.0727,3.977,228.54,77.75,11662.92,Low,60.0,Approve
F1056,Uttarakhand,Small,Layer,Retail,6198,19812.9,1129,55,221.94,1250219.36,806386.47,431905.45,0.1822,3.1967,201.71,69.68,7852.83,High,58.7,Reject
F1057,Uttarakhand,Medium,Broiler,Export,6512,25156.3,608,52,201.83,1252916.12,939238.42,308764.94,0.0934,3.8631,192.4,47.41,5937.79,Low,51.9,Approve
F1058,Maharashtra,Medium,Layer,Wholesale,13494,54921.0,537,170,248.36,3284674.43,2290780.67,1213741.25,0.0398,4.07,243.42,89.95,7139.65,Low,65.8,Approve
F1059,Himachal Pradesh,Medium,Broiler,Wholesale,7092,22494.5,1087,160,218.45,1430389.59,1051207.0,457063.96,0.1533,3.1718,201.69,64.45,2856.65,Medium,62.0,Revise
F1060,Uttarakhand,Medium,Broiler,Export,10482,30417.8,954,58,229.66,2297700.05,1301372.67,1212671.69,0.091,2.9019,219.2,115.69,20908.13,Low,85.2,Approve
F1061,Uttarakhand,Large,Broiler,Export,17250,52140.8,3507,93,186.34,2887536.88,2294797.6,672215.4,0.2033,3.0227,167.39,38.97,7228.12,High,51.7,Reject
F1062,Punjab,Large,Broiler,Wholesale,18525,70954.4,1548,142,219.79,3901379.44,2954900.13,1323139.74,0.0836,3.8302,210.6,71.42,9317.89,Low,59.9,Approve
F1063,Odisha,Medium,Broiler,Wholesale,13212,56072.5,868,163,235.85,3013612.21,2277049.4,772441.12,0.0657,4.2441,228.1,58.47,4738.9,Low,50.7,Approve
F1064,Punjab,Medium,Breeder,Wholesale,12672,36450.9,208,168,226.73,2849407.16,1813990.2,1017404.52,0.0164,2.8765,224.86,80.29,6055.98,Low,91.2,Approve
F1065,Andhra Pradesh,Medium,Broiler,Wholesale,7602,30773.3,682,147,215.88,1567454.06,1255778.2,277338.04,0.0897,4.0481,206.19,36.48,1886.65,Low,45.9,Approve
F1066,Uttarakhand,Medium,Layer,Wholesale,7882,26643.1,1570,96,197.87,1404264.64,1114767.67,277125.0,0.1992,3.3802,178.16,35.16,2886.72,High,44.0,Reject
F1067,Karnataka,Small,Broiler,Retail,6455,23325.1,476,137,204.77,1273044.87,993117.31,271832.58,0.0737,3.6135,197.22,42.11,1984.18,Low,58.5,Approve
F1068,Maharashtra,Small,Broiler,Export,6331,27723.8,668,115,236.05,1415569.72,1055907.38,311131.78,0.1055,4.3791,223.59,49.14,2705.49,Low,40.0,Approve
F1069,Bihar,Small,Broiler,Wholesale,3413,11482.5,384,58,197.94,637528.77,458456.82,160244.46,0.1125,3.3643,186.79,46.95,2762.84,Low,59.4,Approve
F1070,Punjab,Small,Layer,Retail,5014,18005.6,530,89,229.74,1090985.46,726155.82,397970.87,0.1057,3.5911,217.59,79.37,4471.58,Low,63.8,Approve
F1071,Gujarat,Small,Broiler,Wholesale,4381,12368.7,335,83,227.18,957193.74,555805.49,378027.55,0.0765,2.8233,218.49,86.29,4554.55,Low,85.4,Approve
F1072,Bihar,Small,Broiler,Wholesale,4098,12042.9,496,122,257.63,991867.45,558724.87,348814.88,0.121,2.9387,242.04,85.12,2859.14,Medium,76.5,Revise
F1073,Tamil Nadu,Small,Broiler,Retail,6426,20817.7,389,98,184.86,1151925.4,891244.6,159815.52,0.0605,3.2396,179.26,24.87,1630.77,Low,63.7,Approve
F1074,Telangana,Small,Layer,Wholesale,6655,18949.1,550,146,188.65,1203576.36,922364.42,154994.48,0.0826,2.8473,180.85,23.29,1061.61,Low,68.3,Approve
F1075,Karnataka,Large,Broiler,Wholesale,20526,79504.1,896,38,220.49,4426889.25,2914054.73,1199080.02,0.0437,3.8733,215.67,58.42,31554.74,Low,61.4,Approve
F1076,Uttar Pradesh,Medium,Layer,Export,7818,27557.5,1755,155,222.17,1541900.95,1212594.33,236797.58,0.2245,3.5249,197.22,30.29,1527.73,High,36.2,Reject
F1077,Himachal Pradesh,Small,Broiler,Wholesale,3187,11893.4,198,106,183.19,565622.93,481062.04,57014.41,0.0621,3.7318,177.48,17.89,537.87,Low,51.6,Approve
F1078,Telangana,Medium,Layer,Retail,13512,41845.3,2051,39,246.07,3072472.13,1689879.8,1426533.66,0.1518,3.0969,227.39,105.58,36577.79,Medium,72.6,Revise
F1079,Andhra Pradesh,Small,Broiler,Wholesale,5015,16565.0,440,131,219.58,1052833.37,731973.78,253899.53,0.0877,3.3031,209.94,50.63,1938.16,Low,65.0,Approve
F1080,Uttar Pradesh,Large,Broiler,Wholesale,12939,50830.9,2157,87,207.73,2463721.03,1965353.0,385107.82,0.1667,3.9285,190.41,29.76,4426.53,Medium,35.9,Revise
F1081,Karnataka,Medium,Broiler,Retail,10184,45227.3,437,142,205.51,2047927.68,1761290.02,99065.95,0.0429,4.441,201.09,9.73,697.65,Medium,37.6,Revise
F1082,Punjab,Small,Breeder,Retail,6644,19172.6,703,135,248.91,1566248.67,913453.2,601077.71,0.1058,2.8857,235.74,90.47,4452.43,Low,81.0,Approve
F1083,Gujarat,Medium,Broiler,Wholesale,10260,44258.1,1495,64,195.74,1861926.81,1603414.2,325904.02,0.1457,4.3137,181.47,31.76,5092.25,Medium,31.4,Revise
F1084,Andhra Pradesh,Large,Breeder,Retail,12438,47024.3,937,132,192.83,2308061.37,1948313.0,357051.16,0.0753,3.7807,185.57,28.71,2704.93,Low,51.4,Approve
F1085,Uttar Pradesh,Large,Broiler,Export,10071,37853.5,1510,132,197.05,1835732.93,1572659.8,270598.55,0.1499,3.7587,182.28,26.87,2049.99,Medium,41.0,Revise
F1086,Karnataka,Medium,Broiler,Retail,9102,33226.6,638,126,230.0,2020105.72,1389970.0,629938.35,0.0701,3.6505,221.94,69.21,4999.51,Low,65.0,Approve
F1087,Uttar Pradesh,Medium,Broiler,Wholesale,8178,23863.2,853,165,244.87,1898075.75,1173778.4,602363.12,0.1043,2.918,232.1,73.66,3650.69,Low,76.4,Approve
F1088,Telangana,Small,Broiler,Retail,5983,17666.5,556,171,206.48,1177918.9,869696.2,284148.64,0.0929,2.9528,196.88,47.49,1661.69,Low,70.7,Approve
F1089,Uttarakhand,Large,Breeder,Retail,14040,53654.6,827,165,193.88,2641793.36,2294241.2,376740.72,0.0589,3.8216,188.16,26.83,2283.28,Low,52.4,Approve
F1090,Himachal Pradesh,Small,Layer,Retail,5422,18324.4,418,135,196.74,1025581.78,804364.8,270934.98,0.0771,3.3796,189.15,49.97,2006.93,Low,64.8,Approve
F1091,Odisha,Large,Layer,Wholesale,9483,41339.8,516,100,229.53,2117386.73,1552212.27,603669.05,0.0544,4.3594,223.28,63.66,6036.69,Low,51.2,Approve
F1092,Karnataka,Medium,Layer,Wholesale,13634,47599.1,413,106,199.68,2681174.79,1985805.36,813422.83,0.0303,3.4912,196.65,59.66,7673.8,Low,71.4,Approve
F1093,Gujarat,Medium,Broiler,Retail,12902,39268.2,840,83,250.18,3122667.17,1699376.58,1253692.84,0.0651,3.0436,242.03,97.17,15104.73,Low,85.2,Approve
F1094,Andhra Pradesh,Medium,Breeder,Wholesale,13454,54018.1,1795,50,188.31,2364518.53,1980689.31,206095.46,0.1334,4.015,175.75,15.32,4121.91,Medium,35.1,Revise
F1095,Maharashtra,Small,Broiler,Retail,6429,21207.3,589,140,182.59,1120046.41,948021.27,73885.51,0.0916,3.2987,174.22,11.49,527.75,Medium,54.8,Revise
F1096,Uttar Pradesh,Small,Layer,Export,6259,23116.4,445,104,187.07,1129217.7,937232.76,238117.25,0.0711,3.6933,180.42,38.04,2289.59,Low,56.2,Approve
F1097,Uttarakhand,Small,Broiler,Export,5369,21402.5,482,43,247.65,1269907.82,780348.02,398145.6,0.0898,3.9863,236.53,74.16,9259.2,Low,56.5,Approve
F1098,Odisha,Small,Breeder,Wholesale,3449,14935.7,766,31,232.1,711603.17,520043.22,229335.58,0.2221,4.3304,206.32,66.49,7397.92,High,29.0,Reject
F1099,Maharashtra,Medium,Layer,Wholesale,8994,37295.6,1964,137,256.62,2056016.83,1489257.07,520912.12,0.2184,4.1467,228.6,57.92,3802.28,High,31.2,Reject
F1100,Gujarat,Small,Breeder,Retail,4036,15941.4,358,174,206.9,797925.59,677357.73,187145.16,0.0887,3.9498,197.7,46.37,1075.55,Low,50.5,Approve
F1101,Uttarakhand,Small,Broiler,Retail,5231,20690.6,117,107,197.01,1018962.09,816248.44,179857.37,0.0224,3.9554,194.79,34.38,1680.91,Low,56.7,Approve
F1102,West Bengal,Large,Broiler,Export,15474,68210.5,4545,77,224.96,2969763.68,2486152.87,425136.63,0.2937,4.4081,191.92,27.47,5521.25,High,13.8,Reject
F1103,Uttarakhand,Large,Broiler,Retail,14850,49048.1,5977,120,223.03,2645383.33,2138358.2,515883.17,0.4025,3.3029,178.14,34.74,4299.03,High,38.3,Reject
F1104,Arunachal Pradesh,Large,Layer,Wholesale,16665,46693.5,2403,165,227.28,3514557.36,2349347.0,1092350.43,0.1442,2.8019,210.89,65.55,6620.31,Medium,71.2,Revise
F1105,Sikkim,Large,Layer,Retail,12939,42211.2,1189,46,207.8,2565156.0,1681408.67,937367.69,0.0919,3.2623,198.25,72.45,20377.56,Low,70.7,Approve
F1106,Uttarakhand,Small,Broiler,Retail,5342,16936.4,1025,41,180.47,871503.68,678638.04,147341.77,0.1919,3.1704,163.14,27.58,3593.7,High,47.4,Reject
F1107,Odisha,Small,Broiler,Retail,6522,25599.6,1077,175,182.8,1093792.41,1092197.87,11785.1,0.1651,3.9251,167.71,1.81,67.34,High,29.2,Reject
F1108,Himachal Pradesh,Medium,Broiler,Retail,11902,46147.7,1515,55,233.11,2597761.71,1726724.51,773511.36,0.1273,3.8773,218.26,64.99,14063.84,Medium,51.2,Revise
F1109,Sikkim,Medium,Layer,Wholesale,8476,32284.1,846,66,221.86,1786619.19,1233501.93,534755.93,0.0998,3.8089,210.79,63.09,8102.36,Low,56.0,Approve
F1110,Gujarat,Small,Broiler,Wholesale,3973,11234.1,154,99,245.68,957079.67,515725.0,375547.47,0.0388,2.8276,240.9,94.52,3793.41,Low,92.6,Approve
F1111,West Bengal,Large,Layer,Wholesale,10893,43996.0,1889,108,204.03,2029790.95,1721707.6,396612.28,0.1734,4.0389,186.34,36.41,3672.34,Medium,34.3,Revise
F1112,Karnataka,Small,Broiler,Wholesale,6965,23332.8,1297,119,245.24,1549004.53,1008920.04,512524.89,0.1862,3.35,222.4,73.59,4306.93,High,56.0,Reject
F1113,Bihar,Small,Broiler,Wholesale,4590,18041.4,390,70,214.04,940637.33,683530.8,300191.26,0.085,3.9306,204.93,65.4,4288.45,Low,56.2,Approve
F1114,Punjab,Medium,Breeder,Retail,8100,30344.1,258,171,187.74,1496377.21,1318810.2,122428.56,0.0319,3.7462,184.74,15.11,715.96,Medium,54.8,Revise
F1115,Gujarat,Medium,Broiler,Wholesale,13402,45334.2,599,158,258.23,3383422.03,2043899.69,1337989.59,0.0447,3.3826,252.46,99.84,8468.29,Low,81.7,Approve
F1116,Uttarakhand,Medium,Broiler,Export,11560,35012.7,640,46,220.95,2483518.42,1442814.51,1155683.26,0.0554,3.0288,214.84,99.97,25123.55,Low,87.5,Approve
F1117,Odisha,Small,Broiler,Wholesale,6302,18657.1,768,82,230.36,1363254.68,817425.36,465704.93,0.1219,2.9605,216.32,73.9,5679.33,Medium,73.1,Revise
F1118,Uttar Pradesh,Large,Broiler,Wholesale,13764,57995.7,1307,147,233.66,3063418.74,2323804.6,604467.35,0.095,4.2136,222.57,43.92,4112.02,Low,43.6,Approve
F1119,Telangana,Small,Layer,Wholesale,6878,29996.9,1214,138,208.99,1310563.11,1172572.07,191106.21,0.1765,4.3613,190.54,27.79,1384.83,Medium,25.1,Revise
F1120,West Bengal,Small,Broiler,Wholesale,5368,20960.1,165,165,239.8,1267462.59,886983.53,465870.14,0.0307,3.9046,236.11,86.79,2823.46,Low,69.7,Approve
F1121,Punjab,Large,Layer,Export,17880,53208.0,2301,106,249.62,4175923.99,2401514.67,1777794.01,0.1287,2.9758,233.55,99.43,16771.64,Medium,78.2,Revise
F1122,Gujarat,Large,Broiler,Wholesale,18912,65878.9,1780,109,210.97,3802177.99,2761408.33,856445.86,0.0941,3.4834,201.05,45.29,7857.3,Low,59.1,Approve
F1123,Arunachal Pradesh,Large,Layer,Wholesale,14079,56867.8,2290,74,232.56,3007838.7,2140258.67,819765.78,0.1627,4.0392,213.64,58.23,11077.92,Medium,41.3,Revise
F1124,Maharashtra,Large,Layer,Export,10308,42527.7,564,47,240.57,2411949.48,1537138.47,1112350.03,0.0547,4.1257,233.99,107.91,23667.02,Low,65.0,Approve
F1125,Telangana,Medium,Breeder,Wholesale,11656,34979.3,937,128,195.21,2183889.73,1617583.36,420689.52,0.0804,3.001,187.36,36.09,3286.64,Low,68.6,Approve
F1126,West Bengal,Medium,Breeder,Wholesale,9112,25514.1,518,176,206.61,1829091.2,1302014.56,575363.37,0.0568,2.8001,200.73,63.14,3269.11,Low,82.8,Approve
F1127,Punjab,Small,Broiler,Wholesale,6474,25964.8,1414,97,188.7,1088231.66,1006566.13,88495.35,0.2184,4.0106,168.09,13.67,912.32,High,22.9,Reject
F1128,Himachal Pradesh,Medium,Broiler,Wholesale,8152,27767.5,144,112,228.18,1843664.58,1180800.38,556264.98,0.0177,3.4062,226.16,68.24,4966.65,Low,77.1,Approve
F1129,Karnataka,Small,Layer,Wholesale,6858,22169.3,216,79,244.08,1647435.0,926941.4,694646.94,0.0315,3.2326,240.22,101.29,8793.0,Low,86.7,Approve
F1130,Uttar Pradesh,Small,Broiler,Wholesale,6384,18015.2,291,54,228.87,1427686.64,776820.8,522048.23,0.0456,2.8219,223.64,81.77,9667.56,Low,88.6,Approve
F1131,Arunachal Pradesh,Medium,Broiler,Retail,8608,32008.9,384,150,194.38,1635912.26,1364142.47,295344.97,0.0446,3.7185,190.05,34.31,1968.97,Low,58.4,Approve
F1132,Punjab,Medium,Broiler,Export,11546,49035.4,590,97,223.71,2516850.41,1855183.16,716159.47,0.0511,4.247,217.98,62.03,7383.09,Low,53.6,Approve
F1133,Uttarakhand,Small,Broiler,Wholesale,5078,22485.3,393,85,246.79,1204710.55,825310.82,297107.92,0.0774,4.428,237.24,58.51,3495.39,Low,45.3,Approve
F1134,Punjab,Small,Broiler,Wholesale,5384,20253.4,711,68,204.22,1026909.21,779861.38,275628.27,0.1321,3.7618,190.73,51.19,4053.36,Medium,49.5,Revise
F1135,Odisha,Medium,Broiler,Wholesale,6364,23385.1,169,92,246.61,1548560.44,936758.96,560301.45,0.0266,3.6746,243.33,88.04,6090.23,Low,75.3,Approve
F1136,Odisha,Small,Broiler,Retail,6094,17944.4,425,157,242.77,1427805.23,869567.11,504288.27,0.0697,2.9446,234.3,82.75,3212.03,Low,83.0,Approve
F1137,Odisha,Large,Layer,Wholesale,16773,62615.0,1627,164,181.74,2900453.03,2705206.13,53799.34,0.097,3.7331,172.92,3.21,328.04,High,43.0,Reject
F1138,Gujarat,Medium,Broiler,Retail,8938,30800.0,1087,151,199.16,1671764.04,1364435.64,362632.51,0.1216,3.446,187.04,40.57,2401.54,Medium,54.8,Revise
F1139,Uttar Pradesh,Medium,Breeder,Retail,12290,47096.9,207,88,223.44,2722793.03,1842902.02,652014.96,0.0168,3.8321,221.55,53.05,7409.26,Low,64.7,Approve
F1140,Uttar Pradesh,Medium,Broiler,Wholesale,12162,42090.7,1747,77,237.41,2679896.26,1700579.67,766352.04,0.1436,3.4608,220.35,63.01,9952.62,Medium,57.0,Revise
F1141,Maharashtra,Large,Layer,Retail,19665,63095.3,1880,162,250.44,4689488.94,2937698.6,1612943.96,0.0956,3.2085,238.47,82.02,9956.44,Low,73.7,Approve
F1142,Gujarat,Small,Broiler,Wholesale,4479,13264.3,285,65,231.28,1002912.28,567521.93,407430.05,0.0636,2.9614,223.91,90.96,6268.15,Low,85.5,Approve
F1143,West Bengal,Medium,Broiler,Wholesale,9178,30611.9,586,117,210.43,1869600.28,1323264.2,604911.94,0.0638,3.3354,203.7,65.91,5170.19,Low,71.5,Approve
F1144,Uttar Pradesh,Medium,Broiler,Wholesale,9174,27194.5,353,54,194.77,1752353.68,1145049.4,599318.87,0.0385,2.9643,191.01,65.33,11098.5,Low,82.6,Approve
F1145,Odisha,Small,Broiler,Wholesale,3659,11345.6,77,48,240.8,871775.37,463776.67,404100.71,0.021,3.1007,238.26,110.44,8418.76,Low,90.9,Approve
F1146,West Bengal,Large,Layer,Retail,9477,42442.5,1221,164,196.54,1742638.42,1683892.2,-82391.11,0.1288,4.4785,183.88,-8.69,-502.38,High,20.2,Reject
F1147,Odisha,Medium,Layer,Retail,13906,49435.5,405,95,235.63,3228933.96,2017737.89,1174004.25,0.0291,3.555,232.2,84.42,12357.94,Low,76.5,Approve
F1148,Bihar,Medium,Broiler,Wholesale,12170,45079.9,635,109,194.5,2305198.26,1836085.36,191582.75,0.0522,3.7042,189.42,15.74,1757.64,Medium,53.0,Revise
F1149,Andhra Pradesh,Large,Broiler,Export,18747,80333.7,2561,154,187.28,3271117.23,3217942.6,92012.22,0.1366,4.2851,174.49,4.91,597.48,High,26.5,Reject
F1150,Karnataka,Large,Broiler,Wholesale,16377,73573.1,100,175,200.09,3266784.24,2946964.87,430447.67,0.0061,4.4925,199.47,26.28,2459.7,Low,45.9,Approve
F1151,Punjab,Medium,Broiler,Wholesale,13898,52682.0,715,132,202.79,2745857.43,2180043.73,458789.75,0.0514,3.7906,197.57,33.01,3475.68,Low,55.7,Approve
F1152,Karnataka,Large,Broiler,Wholesale,12033,50312.4,848,158,231.78,2690693.6,2046516.4,694673.2,0.0705,4.1812,223.61,57.73,4396.67,Low,51.1,Approve
F1153,Maharashtra,Medium,Breeder,Retail,6104,20483.8,377,160,192.87,1140900.55,929468.49,186386.69,0.0618,3.3558,186.91,30.54,1164.92,Low,62.5,Approve
F1154,Uttar Pradesh,Medium,Broiler,Export,10910,36218.6,468,156,254.42,2716215.92,1644879.87,1238670.61,0.0429,3.3198,248.97,113.54,7940.2,Low,83.3,Approve
F1155,Sikkim,Medium,Layer,Retail,11788,41076.4,854,50,224.35,2548757.13,1597863.02,979951.69,0.0724,3.4846,216.22,83.13,19599.03,Low,71.6,Approve
F1156,Maharashtra,Medium,Layer,Export,8090,31901.0,923,155,219.27,1672731.29,1329246.44,256616.59,0.1141,3.9433,206.77,31.72,1655.59,Low,43.4,Approve
F1157,Andhra Pradesh,Small,Layer,Wholesale,4053,16048.8,731,153,214.78,791936.03,665965.2,172337.59,0.1804,3.9597,195.4,42.52,1126.39,High,36.5,Reject
F1158,Odisha,Large,Broiler,Wholesale,17250,57544.4,1069,40,225.33,3766368.75,2251143.47,1670967.87,0.062,3.3359,218.34,96.87,41774.2,Low,79.5,Approve
F1159,Punjab,Large,Layer,Retail,15921,48184.2,1144,51,181.8,2790298.98,2000452.8,732346.0,0.0719,3.0265,175.26,46.0,14359.73,Low,71.8,Approve
F1160,Telangana,Small,Layer,Retail,4228,16383.8,149,140,259.21,1076495.42,677073.82,426092.44,0.0352,3.8751,254.61,100.78,3043.52,Low,72.9,Approve
F1161,Arunachal Pradesh,Large,Broiler,Wholesale,18390,55503.9,1143,154,224.6,4002015.84,2644063.13,1453906.54,0.0622,3.0182,217.62,79.06,9440.95,Low,81.6,Approve
F1162,Andhra Pradesh,Small,Broiler,Export,4494,17002.8,746,86,182.82,753382.15,667469.87,69880.12,0.166,3.7834,167.64,15.55,812.56,Medium,35.4,Revise
F1163,Andhra Pradesh,Small,Breeder,Wholesale,5823,23168.7,677,118,227.2,1245995.1,923015.0,327069.91,0.1163,3.9788,213.98,56.17,2771.78,Low,48.5,Approve
F1164,Sikkim,Medium,Layer,Wholesale,8978,35831.6,750,160,214.97,1849275.4,1492569.42,379315.46,0.0835,3.991,205.98,42.25,2370.72,Low,49.4,Approve
F1165,Sikkim,Small,Broiler,Retail,4035,16466.4,495,157,181.92,688974.35,676632.13,-10932.51,0.1227,4.0809,170.75,-2.71,-69.63,High,30.8,Reject
F1166,Arunachal Pradesh,Large,Broiler,Retail,20106,86131.3,1296,74,253.95,4941361.63,3164694.2,2109355.59,0.0645,4.2839,245.77,104.91,28504.81,Low,60.4,Approve
F1167,Gujarat,Large,Broiler,Wholesale,14850,54201.5,117,65,180.85,2674904.77,2106533.0,303928.89,0.0079,3.6499,180.13,20.47,4675.83,Low,61.5,Approve
F1168,Andhra Pradesh,Medium,Broiler,Wholesale,12722,51415.0,613,116,226.23,2808699.48,2029585.91,874179.77,0.0482,4.0414,220.77,68.71,7536.03,Low,59.9,Approve
F1169,Uttar Pradesh,Small,Broiler,Wholesale,3849,14828.6,470,147,256.94,928534.29,619266.4,252703.23,0.1221,3.8526,241.24,65.65,1719.07,Medium,52.6,Revise
F1170,Sikkim,Small,Broiler,Retail,6831,21294.2,322,101,199.01,1327348.98,932676.8,378509.6,0.0471,3.1173,194.31,55.41,3747.62,Low,75.7,Approve
F1171,Andhra Pradesh,Medium,Layer,Retail,6706,19069.7,980,97,200.33,1245220.76,870474.64,275240.18,0.1461,2.8437,185.69,41.04,2837.53,Medium,63.9,Revise
F1172,Telangana,Large,Layer,Retail,20130,66101.3,1681,132,180.03,3472731.05,2933112.6,310587.58,0.0835,3.2837,172.52,15.43,2352.94,Medium,57.2,Revise
F1173,Punjab,Medium,Layer,Wholesale,8196,29121.7,890,58,185.31,1436249.51,1134987.27,295008.75,0.1086,3.5532,175.24,35.99,5086.36,Low,53.3,Approve
F1174,Maharashtra,Small,Broiler,Export,5920,22786.6,820,134,183.59,1011533.7,938332.76,76879.87,0.1385,3.8491,170.87,12.99,573.73,Medium,37.3,Revise
F1175,Gujarat,Medium,Layer,Retail,9478,40233.5,714,102,245.81,2242023.69,1530904.73,829923.8,0.0753,4.2449,236.55,87.56,8136.51,Low,56.6,Approve
F1176,Uttarakhand,Medium,Broiler,Wholesale,13264,41564.3,3497,148,246.94,2843617.16,1926605.18,860271.14,0.2636,3.1336,214.39,64.86,5812.64,High,49.3,Reject
F1177,Uttarakhand,Medium,Broiler,Wholesale,13324,40151.0,908,114,238.14,3064724.99,1819555.07,1339625.59,0.0681,3.0134,230.02,100.54,11751.1,Low,86.1,Approve
F1178,Arunachal Pradesh,Small,Breeder,Wholesale,4464,19810.9,798,118,208.22,846395.93,752684.6,93277.07,0.1788,4.4379,189.6,20.9,790.48,Medium,21.5,Revise
F1179,Punjab,Medium,Broiler,Wholesale,7980,23809.7,900,118,245.7,1850089.91,1090216.07,813334.8,0.1128,2.9837,231.84,101.92,6892.67,Low,80.4,Approve
F1180,Punjab,Medium,Broiler,Export,8528,30815.4,471,105,223.18,1850663.79,1263528.13,486094.85,0.0552,3.6134,217.01,57.0,4629.47,Low,64.8,Approve
F1181,Uttarakhand,Large,Broiler,Retail,18195,69058.4,1812,168,204.34,3532914.24,2972458.8,576142.95,0.0996,3.7955,194.17,31.66,3429.42,Low,48.5,Approve
F1182,Sikkim,Small,Broiler,Export,4884,18170.1,546,145,214.98,991212.26,769840.87,239868.35,0.1118,3.7203,202.95,49.11,1654.26,Low,52.7,Approve
F1183,Uttar Pradesh,Medium,Layer,Wholesale,12450,36680.9,489,168,185.26,2261153.05,1801319.8,403685.41,0.0393,2.9463,181.62,32.42,2402.89,Low,74.6,Approve
F1184,Arunachal Pradesh,Large,Breeder,Retail,14427,41794.2,1909,82,255.59,3443436.38,1851136.0,1657886.95,0.1323,2.8969,238.68,114.92,20218.13,Medium,79.5,Revise
F1185,Uttarakhand,Small,Layer,Wholesale,6167,18373.5,860,171,229.53,1316770.4,900043.8,448062.55,0.1395,2.9793,213.52,72.65,2620.25,Medium,69.9,Revise
